M: 20
Instance: 1
Algorithm: NSGA-II
Iteration: 1000
Population Size: 1000
Running Time: 1.263e+05 seconds
Distance; Skill Score; IsValid
704; 10.019531684531255; True; 
708.5; 10.033825693953311; True; 
711.4; 10.04453976039241; True; 
720.9; 10.051538390515327; True; 
723.1; 10.052309099647324; True; 
725.9; 10.062581984228164; True; 
732; 10.065579714728448; True; 
733.7; 10.076640443670343; True; 
740.2; 10.103803720955957; True; 
743.3; 10.11293997608408; True; 
754.6; 10.164650215934296; True; 
760.6; 10.164947372621842; True; 
767.2; 10.165837624690129; True; 
774.1; 10.211654400553183; True; 
784.3; 10.212187604403958; True; 
784.6; 10.215901813204031; True; 
791.3; 10.255513712819534; True; 
805.7; 10.272537777375238; True; 
807; 10.277379974667255; True; 
819.2; 10.299071260027409; True; 
825.1; 10.312388949370591; True; 
827.2; 10.3386556655787; True; 
845.9; 10.359645792674543; True; 
850.1; 10.389520465846378; True; 
866.4; 10.39093510710338; True; 
873.1; 10.407730728026335; True; 
877.2; 10.415474168109236; True; 
879; 10.425534220498264; True; 
883.7; 10.432488255770506; True; 
896.8; 10.482015576450712; True; 
914.3; 10.48572142648158; True; 
916.9; 10.486146996806573; True; 
921.4; 10.497067936398505; True; 
926.6; 10.510545010206613; True; 
929; 10.536053155159205; True; 
953.7; 10.543695632309245; True; 
962.7; 10.547528576459783; True; 
970.4; 10.561935763313782; True; 
977.7; 10.607347776768414; True; 
995.5; 10.653212513775344; True; 
1011; 10.654080235306571; True; 
1024; 10.685741738602264; True; 
1029; 10.689930104018218; True; 
1040; 10.694429690957083; True; 
1070; 10.748420622467568; True; 
1098; 10.775683249026043; True; 
1099; 10.785401024992387; True; 
1114; 10.833656996892872; True; 
1123; 10.834293512442695; True; 
1163; 10.892372907398437; True; 
1180; 10.913760886412323; True; 
1246; 10.9251573271759; True; 
1273; 10.930999941956152; True; 
1280; 11.007320952922745; True; 
1337; 11.009450895798693; True; 
1338; 11.018700498666243; True; 
1339; 11.058046230395282; True; 
1404; 11.083144143143052; True; 
1436; 11.158060793936606; True; 
1518; 11.31090562937614; True; 
1698; 11.322632711692224; True; 
1812; 11.370142847051103; True; 
1915; 11.379668034033655; True; 
1923; 11.420615770625766; True; 
1952; 11.420615770625766; True; 
